date,datetime,cash_type,card,money,coffee_name
2025-02-28,2025-02-28 06:52:45.591,card,ANON-0000-0000-1163,31.9,Special Brew 9
2025-02-28,2025-02-28 06:54:59.973,card,ANON-0000-0000-1163,31.77,Special Brew 7
2023-02-28,2023-02-28 07:18:36.920,card,ANON-0000-0000-1161,37.16,Velvet Cloud
2025-02-28,2025-02-28 08:09:57.784,card,ANON-0000-0000-1255,20.0,Urban Kick
2025-02-28,2025-02-28 09:02:38.061,card,ANON-0000-0000-1162,32.71,Special Brew 7
2024-02-28,2024-02-28 14:44:28.113,card,ANON-0000-0000-1110,27.81,Midnight Roast
2024-02-28,2024-02-28 14:45:22.024,card,ANON-0000-0000-1110,27.5,Midnight Roast
2023-02-28,2023-02-28 14:47:52.342,card,ANON-0000-0000-1163,26.61,Midnight Roast
2023-02-28,2023-02-28 14:52:02.209,card,ANON-0000-0000-1191,33.52,Caramel Dream
2024-02-28,2024-02-28 15:19:18.675,card,ANON-0000-0000-1110,24.46,Midnight Roast
2025-02-28,2025-02-28 16:22:27.380,card,ANON-0000-0000-1156,36.91,Special Brew 5
2025-02-28,2025-02-28 16:30:06.695,card,ANON-0000-0000-1170,24.52,Midnight Roast
2023-02-28,2023-02-28 17:21:00.889,card,ANON-0000-0000-1191,36.17,Caramel Dream
2024-02-28,2024-02-28 17:31:04.347,card,ANON-0000-0000-1256,32.6,Special Brew 5
2025-02-28,2025-02-28 17:32:16.632,card,ANON-0000-0000-1170,25.09,Midnight Roast
2023-02-28,2023-02-28 17:33:49.148,card,ANON-0000-0000-1190,26.61,Midnight Roast
2025-02-28,2025-02-28 18:53:49.487,card,ANON-0000-0000-1257,35.56,Caramel Dream
2023-03-01,2023-03-01 10:31:45.742,card,ANON-0000-0000-1184,34.35,Velvet Cloud
2025-03-01,2025-03-01 11:24:04.507,card,ANON-0000-0000-1190,27.42,Midnight Roast
2023-03-01,2023-03-01 11:27:58.402,card,ANON-0000-0000-1198,25.73,Midnight Roast
2025-03-01,2025-03-01 14:43:23.827,card,ANON-0000-0000-1254,38.64,Caramel Dream
2025-03-01,2025-03-01 15:02:31.500,card,ANON-0000-0000-1152,26.56,Midnight Roast
2024-03-01,2024-03-01 15:08:20.223,card,ANON-0000-0000-1157,32.73,Special Brew 10
2023-03-01,2023-03-01 16:42:13.049,card,ANON-0000-0000-1184,32.83,Velvet Cloud
2025-03-01,2025-03-01 17:08:33.502,card,ANON-0000-0000-1258,25.95,Midnight Roast
2023-03-02,2023-03-02 09:58:15.295,card,ANON-0000-0000-1163,33.28,Special Brew 3
2025-03-02,2025-03-02 12:17:36.376,card,ANON-0000-0000-1189,38.21,Caramel Dream
2024-03-02,2024-03-02 13:36:19.536,card,ANON-0000-0000-1217,33.82,Special Brew 4
2024-03-02,2024-03-02 15:22:17.476,card,ANON-0000-0000-1152,31.18,Special Brew 9
2025-03-02,2025-03-02 15:23:15.736,card,ANON-0000-0000-1152,26.25,Midnight Roast
2023-03-02,2023-03-02 15:24:45.231,card,ANON-0000-0000-1190,26.33,Midnight Roast
2024-03-03,2024-03-03 08:24:01.942,card,ANON-0000-0000-1161,34.67,Velvet Cloud
2023-03-03,2023-03-03 09:46:51.968,card,ANON-0000-0000-1244,36.29,Special Brew 2
2025-03-03,2025-03-03 09:48:39.338,card,ANON-0000-0000-1244,34.89,Caramel Dream
2023-03-03,2023-03-03 10:21:24.640,card,ANON-0000-0000-1227,33.16,Choco Bliss
2025-03-03,2025-03-03 10:24:46.716,card,ANON-0000-0000-1259,34.72,Choco Bliss
2025-03-03,2025-03-03 12:58:08.052,card,ANON-0000-0000-1184,33.07,Velvet Cloud
2024-03-03,2024-03-03 15:11:01.202,card,ANON-0000-0000-1191,32.9,Caramel Dream
2024-03-03,2024-03-03 15:47:58.817,card,ANON-0000-0000-1167,23.4,Midnight Roast
2023-03-03,2023-03-03 16:14:50.464,card,ANON-0000-0000-1196,35.99,Special Brew 9
2023-03-03,2023-03-03 16:16:35.240,card,ANON-0000-0000-1191,33.45,Caramel Dream
2023-03-03,2023-03-03 16:18:27.089,card,ANON-0000-0000-1164,37.35,Caramel Dream
2023-03-03,2023-03-03 16:40:29.304,card,ANON-0000-0000-1158,35.9,Velvet Cloud
2024-03-03,2024-03-03 16:42:22.611,card,ANON-0000-0000-1158,34.54,Velvet Cloud
2023-03-03,2023-03-03 16:52:11.629,card,ANON-0000-0000-1170,27.17,Midnight Roast
2025-03-03,2025-03-03 17:28:42.804,card,ANON-0000-0000-1256,31.36,Special Brew 8
2023-03-03,2023-03-03 17:31:22.380,card,ANON-0000-0000-1198,23.72,Midnight Roast
2025-03-03,2025-03-03 17:32:18.437,card,ANON-0000-0000-1198,34.97,Choco Bliss
2025-03-03,2025-03-03 17:32:58.753,card,ANON-0000-0000-1198,24.94,Midnight Roast
2025-03-03,2025-03-03 17:57:32.688,card,ANON-0000-0000-1179,34.06,Choco Bliss
2025-03-03,2025-03-03 17:58:27.343,card,ANON-0000-0000-1178,35.79,Choco Bliss
2023-03-03,2023-03-03 18:03:05.008,card,ANON-0000-0000-1162,30.01,Special Brew 7
2024-03-03,2024-03-03 18:46:52.609,card,ANON-0000-0000-1257,38.08,Caramel Dream
2023-03-04,2023-03-04 07:19:21.939,card,ANON-0000-0000-1161,36.55,Velvet Cloud
2025-03-04,2025-03-04 07:31:55.409,card,ANON-0000-0000-1163,24.69,Midnight Roast
2023-03-04,2023-03-04 08:51:45.272,card,ANON-0000-0000-1187,29.89,Special Brew 6
2023-03-04,2023-03-04 09:09:31.929,card,ANON-0000-0000-1163,26.38,Midnight Roast
2023-03-04,2023-03-04 09:10:22.201,card,ANON-0000-0000-1163,26.56,Midnight Roast
2024-03-04,2024-03-04 09:58:37.168,card,ANON-0000-0000-1260,24.59,Midnight Roast
2023-03-04,2023-03-04 11:04:01.957,card,ANON-0000-0000-1222,28.72,Special Brew 9
2023-03-04,2023-03-04 11:05:06.974,card,ANON-0000-0000-1176,25.23,Midnight Roast
2024-03-04,2024-03-04 11:46:41.064,card,ANON-0000-0000-1167,26.98,Midnight Roast
2024-03-04,2024-03-04 11:47:24.511,card,ANON-0000-0000-1167,26.88,Midnight Roast
2023-03-04,2023-03-04 11:51:34.795,card,ANON-0000-0000-1110,23.57,Midnight Roast
2023-03-04,2023-03-04 12:25:59.172,card,ANON-0000-0000-1189,36.94,Special Brew 7
2023-03-04,2023-03-04 16:48:58.420,card,ANON-0000-0000-1167,25.62,Midnight Roast
2023-03-04,2023-03-04 18:43:21.868,card,ANON-0000-0000-1234,38.47,Special Brew 1
2023-03-04,2023-03-04 19:10:09.471,card,ANON-0000-0000-1174,32.85,Caramel Dream
2024-03-04,2024-03-04 20:09:00.555,card,ANON-0000-0000-1246,36.62,Caramel Dream
2025-03-05,2025-03-05 08:39:51.618,card,ANON-0000-0000-1163,28.37,Special Brew 3
2025-03-05,2025-03-05 09:38:24.258,card,ANON-0000-0000-1167,24.71,Midnight Roast
2025-03-05,2025-03-05 10:01:14.296,card,ANON-0000-0000-1198,28.4,Midnight Roast
2024-03-05,2024-03-05 10:02:04.297,card,ANON-0000-0000-1198,25.67,Midnight Roast
2023-03-05,2023-03-05 10:10:50.521,card,ANON-0000-0000-1261,36.07,Velvet Cloud
2024-03-05,2024-03-05 10:40:34.821,card,ANON-0000-0000-1248,32.72,Special Brew 7
2024-03-05,2024-03-05 11:08:31.568,card,ANON-0000-0000-1184,32.91,Velvet Cloud
2025-03-05,2025-03-05 11:10:54.165,card,ANON-0000-0000-1262,36.79,Special Brew 10
2023-03-05,2023-03-05 11:38:51.182,card,ANON-0000-0000-1198,27.19,Midnight Roast
2024-03-05,2024-03-05 11:41:22.429,card,ANON-0000-0000-1167,25.76,Midnight Roast
2023-03-05,2023-03-05 12:12:56.269,card,ANON-0000-0000-1110,26.43,Midnight Roast
2025-03-05,2025-03-05 15:07:50.623,card,ANON-0000-0000-1191,34.9,Caramel Dream
2025-03-05,2025-03-05 15:21:35.832,card,ANON-0000-0000-1164,37.41,Caramel Dream
2024-03-05,2024-03-05 15:25:11.415,card,ANON-0000-0000-1165,34.38,Choco Bliss
2024-03-05,2024-03-05 17:09:56.990,card,ANON-0000-0000-1222,32.98,Special Brew 6
2023-03-05,2023-03-05 17:16:23.550,card,ANON-0000-0000-1263,22.09,Urban Kick
2025-03-05,2025-03-05 17:31:40.879,card,ANON-0000-0000-1191,35.65,Caramel Dream
2023-03-05,2023-03-05 18:13:26.969,card,ANON-0000-0000-1158,35.46,Velvet Cloud
2023-03-05,2023-03-05 19:02:56.818,card,ANON-0000-0000-1264,34.96,Special Brew 8
2024-03-06,2024-03-06 09:33:39.296,card,ANON-0000-0000-1210,34.58,Choco Bliss
2024-03-06,2024-03-06 09:35:52.935,card,ANON-0000-0000-1207,23.23,Urban Kick
2024-03-06,2024-03-06 10:48:04.907,card,ANON-0000-0000-1207,33.67,Special Brew 3
2024-03-06,2024-03-06 10:56:47.365,card,ANON-0000-0000-1163,26.1,Midnight Roast
2025-03-06,2025-03-06 10:57:35.031,card,ANON-0000-0000-1163,24.47,Midnight Roast
2025-03-06,2025-03-06 11:05:43.624,card,ANON-0000-0000-1198,26.74,Midnight Roast
2024-03-06,2024-03-06 11:17:38.018,card,ANON-0000-0000-1265,37.36,Velvet Cloud
2025-03-06,2025-03-06 13:51:33.101,card,ANON-0000-0000-1215,33.09,Caramel Dream
2024-03-06,2024-03-06 16:06:47.303,card,ANON-0000-0000-1216,32.6,Special Brew 7
2024-03-06,2024-03-06 17:49:11.208,card,ANON-0000-0000-1163,34.55,Special Brew 3
2023-03-06,2023-03-06 18:27:11.724,card,ANON-0000-0000-1158,35.64,Velvet Cloud
2023-03-06,2023-03-06 19:22:10.719,card,ANON-0000-0000-1153,28.27,Special Brew 9
2024-03-07,2024-03-07 07:05:42.321,card,ANON-0000-0000-1161,34.81,Velvet Cloud
2024-03-07,2024-03-07 08:45:10.887,card,ANON-0000-0000-1110,26.56,Midnight Roast
2024-03-07,2024-03-07 08:46:03.828,card,ANON-0000-0000-1110,26.58,Midnight Roast
2024-03-07,2024-03-07 09:02:40.792,card,ANON-0000-0000-1163,26.77,Midnight Roast
2024-03-07,2024-03-07 10:09:57.931,card,ANON-0000-0000-1155,35.97,Choco Bliss
2024-03-07,2024-03-07 10:26:34.938,card,ANON-0000-0000-1266,33.01,Special Brew 2
2025-03-07,2025-03-07 10:27:32.541,card,ANON-0000-0000-1266,29.87,Special Brew 2
2025-03-07,2025-03-07 10:41:45.791,card,ANON-0000-0000-1262,36.94,Special Brew 10
2025-03-07,2025-03-07 11:50:59.454,card,ANON-0000-0000-1189,33.38,Special Brew 1
2025-03-07,2025-03-07 12:03:46.247,card,ANON-0000-0000-1157,33.51,Special Brew 7
2023-03-07,2023-03-07 13:43:48.445,card,ANON-0000-0000-1210,37.41,Choco Bliss
2025-03-07,2025-03-07 13:55:31.605,card,ANON-0000-0000-1260,26.43,Midnight Roast
2025-03-07,2025-03-07 14:53:30.160,card,ANON-0000-0000-1184,33.9,Velvet Cloud
2025-03-07,2025-03-07 15:09:04.325,card,ANON-0000-0000-1191,34.82,Caramel Dream
2025-03-07,2025-03-07 15:52:52.989,card,ANON-0000-0000-1164,34.41,Caramel Dream
2023-03-07,2023-03-07 17:10:29.285,card,ANON-0000-0000-1191,34.75,Caramel Dream
2025-03-07,2025-03-07 17:12:23.608,card,ANON-0000-0000-1165,35.27,Choco Bliss
2024-03-08,2024-03-08 09:23:44.544,card,ANON-0000-0000-1207,30.23,Special Brew 1
2023-03-08,2023-03-08 09:41:52.900,card,ANON-0000-0000-1162,33.83,Special Brew 8
2024-03-08,2024-03-08 10:54:13.634,card,ANON-0000-0000-1163,27.41,Midnight Roast
2024-03-08,2024-03-08 11:19:45.578,card,ANON-0000-0000-1190,28.41,Midnight Roast
2023-03-08,2023-03-08 11:20:32.377,card,ANON-0000-0000-1190,25.67,Midnight Roast
2024-03-08,2024-03-08 12:41:19.836,card,ANON-0000-0000-1267,33.06,Special Brew 10
2024-03-08,2024-03-08 12:45:05.337,card,ANON-0000-0000-1110,27.33,Midnight Roast
2025-03-08,2025-03-08 13:40:06.054,card,ANON-0000-0000-1162,35.65,Velvet Cloud
2023-03-09,2023-03-09 09:42:03.883,card,ANON-0000-0000-1268,19.67,Urban Kick
2025-03-09,2025-03-09 11:25:53.184,card,ANON-0000-0000-1269,30.43,Special Brew 1
2025-03-09,2025-03-09 13:51:56.278,card,ANON-0000-0000-1184,36.1,Velvet Cloud
2023-03-09,2023-03-09 14:18:30.062,card,ANON-0000-0000-1163,27.42,Midnight Roast
2023-03-09,2023-03-09 15:12:41.404,card,ANON-0000-0000-1153,37.89,Velvet Cloud
2024-03-09,2024-03-09 15:39:07.132,card,ANON-0000-0000-1110,27.76,Midnight Roast
2023-03-09,2023-03-09 15:52:39.328,card,ANON-0000-0000-1217,31.29,Special Brew 3
2023-03-09,2023-03-09 15:53:40.394,card,ANON-0000-0000-1270,33.68,Special Brew 6
2025-03-10,2025-03-10 08:34:43.483,card,ANON-0000-0000-1271,24.84,Midnight Roast
2025-03-10,2025-03-10 08:35:40.478,card,ANON-0000-0000-1271,34.55,Caramel Dream
2024-03-10,2024-03-10 09:06:27.613,card,ANON-0000-0000-1153,32.43,Special Brew 1
2023-03-10,2023-03-10 09:19:28.887,card,ANON-0000-0000-1210,36.77,Choco Bliss
2023-03-10,2023-03-10 09:50:54.123,card,ANON-0000-0000-1272,37.6,Special Brew 10
2024-03-10,2024-03-10 10:18:57.060,card,ANON-0000-0000-1273,33.5,Choco Bliss
2024-03-10,2024-03-10 12:36:14.796,card,ANON-0000-0000-1171,28.0,Midnight Roast
2025-03-10,2025-03-10 15:32:09.477,card,ANON-0000-0000-1170,27.11,Midnight Roast
2024-03-10,2024-03-10 15:41:57.873,card,ANON-0000-0000-1212,37.27,Choco Bliss
2024-03-10,2024-03-10 16:18:00.593,card,ANON-0000-0000-1191,34.84,Caramel Dream
2025-03-10,2025-03-10 16:18:54.225,card,ANON-0000-0000-1165,33.89,Caramel Dream
2024-03-10,2024-03-10 16:24:25.439,card,ANON-0000-0000-1274,33.02,Velvet Cloud
2024-03-10,2024-03-10 16:25:32.458,card,ANON-0000-0000-1274,27.98,Special Brew 7
2024-03-10,2024-03-10 18:15:54.241,card,ANON-0000-0000-1170,23.04,Midnight Roast
2023-03-10,2023-03-10 18:48:30.228,card,ANON-0000-0000-1257,33.27,Caramel Dream
2025-03-10,2025-03-10 18:49:22.317,card,ANON-0000-0000-1257,38.61,Caramel Dream
2025-03-10,2025-03-10 19:26:42.875,card,ANON-0000-0000-1157,32.09,Special Brew 2
2023-03-11,2023-03-11 08:46:25.572,card,ANON-0000-0000-1170,27.81,Midnight Roast
2025-03-11,2025-03-11 09:12:27.690,card,ANON-0000-0000-1163,36.61,Velvet Cloud
2023-03-11,2023-03-11 09:27:04.403,card,ANON-0000-0000-1275,34.78,Caramel Dream
2024-03-11,2024-03-11 10:26:57.814,card,ANON-0000-0000-1170,25.01,Midnight Roast
2024-03-11,2024-03-11 12:33:20.355,card,ANON-0000-0000-1170,27.63,Midnight Roast
2023-03-11,2023-03-11 13:16:54.690,card,ANON-0000-0000-1171,27.31,Midnight Roast
2025-03-11,2025-03-11 16:29:31.062,card,ANON-0000-0000-1276,38.1,Choco Bliss
2025-03-11,2025-03-11 16:30:16.089,card,ANON-0000-0000-1276,37.44,Special Brew 3
2025-03-11,2025-03-11 16:49:40.750,card,ANON-0000-0000-1210,33.89,Choco Bliss
2023-03-11,2023-03-11 17:46:50.233,card,ANON-0000-0000-1184,36.4,Velvet Cloud
2025-03-11,2025-03-11 18:56:52.112,card,ANON-0000-0000-1157,31.9,Special Brew 4
2023-03-11,2023-03-11 19:07:14.374,card,ANON-0000-0000-1209,33.9,Caramel Dream
2024-03-11,2024-03-11 20:08:56.329,card,ANON-0000-0000-1185,32.98,Special Brew 1
2025-03-12,2025-03-12 11:11:39.446,card,ANON-0000-0000-1277,33.58,Special Brew 3
2024-03-12,2024-03-12 11:47:34.257,card,ANON-0000-0000-1161,29.74,Special Brew 5
2025-03-12,2025-03-12 11:50:15.399,card,ANON-0000-0000-1161,38.67,Velvet Cloud
2024-03-12,2024-03-12 11:55:55.859,card,ANON-0000-0000-1163,23.12,Midnight Roast
2024-03-12,2024-03-12 11:56:48.899,card,ANON-0000-0000-1163,25.93,Midnight Roast
2024-03-12,2024-03-12 12:06:11.058,card,ANON-0000-0000-1278,23.52,Midnight Roast
2025-03-12,2025-03-12 12:55:38.412,card,ANON-0000-0000-1279,37.35,Choco Bliss
2024-03-12,2024-03-12 13:01:49.309,card,ANON-0000-0000-1280,33.99,Caramel Dream
2023-03-12,2023-03-12 13:56:23.641,card,ANON-0000-0000-1199,34.94,Caramel Dream
2023-03-12,2023-03-12 16:27:37.181,card,ANON-0000-0000-1281,34.04,Velvet Cloud
2025-03-12,2025-03-12 16:35:03.980,card,ANON-0000-0000-1191,36.07,Caramel Dream
2025-03-12,2025-03-12 16:36:00.656,card,ANON-0000-0000-1165,38.51,Caramel Dream
2024-03-12,2024-03-12 18:10:34.209,card,ANON-0000-0000-1170,26.59,Midnight Roast
2025-03-12,2025-03-12 18:17:17.844,card,ANON-0000-0000-1264,37.86,Special Brew 9
2025-03-12,2025-03-12 18:24:40.491,card,ANON-0000-0000-1282,27.67,Midnight Roast
2025-03-12,2025-03-12 18:38:56.648,card,ANON-0000-0000-1158,33.88,Velvet Cloud
2025-03-12,2025-03-12 18:42:13.656,card,ANON-0000-0000-1170,25.13,Midnight Roast
2023-03-13,2023-03-13 07:01:36.408,card,ANON-0000-0000-1161,35.77,Velvet Cloud
2025-03-13,2025-03-13 08:23:17.476,card,ANON-0000-0000-1153,31.97,Special Brew 6
2024-03-13,2024-03-13 09:04:47.284,card,ANON-0000-0000-1163,30.75,Special Brew 8
2025-03-13,2025-03-13 09:20:09.466,card,ANON-0000-0000-1168,33.77,Caramel Dream
2023-03-13,2023-03-13 09:22:04.621,card,ANON-0000-0000-1207,22.35,Urban Kick
2023-03-13,2023-03-13 09:38:19.627,card,ANON-0000-0000-1283,28.74,Midnight Roast
2024-03-13,2024-03-13 09:39:14.588,card,ANON-0000-0000-1284,30.51,Special Brew 5
2023-03-13,2023-03-13 11:18:02.309,card,ANON-0000-0000-1167,24.95,Midnight Roast
2025-03-13,2025-03-13 12:13:37.365,card,ANON-0000-0000-1191,35.96,Caramel Dream
2023-03-13,2023-03-13 14:53:50.007,card,ANON-0000-0000-1285,32.9,Special Brew 1
2025-03-13,2025-03-13 14:55:31.554,card,ANON-0000-0000-1194,24.16,Midnight Roast
2023-03-13,2023-03-13 18:47:43.645,card,ANON-0000-0000-1158,35.11,Velvet Cloud
2025-03-14,2025-03-14 07:55:05.952,card,ANON-0000-0000-1170,23.72,Midnight Roast
2023-03-14,2023-03-14 08:13:40.184,card,ANON-0000-0000-1286,32.75,Special Brew 7
2025-03-14,2025-03-14 08:59:26.828,card,ANON-0000-0000-1271,26.81,Midnight Roast
2025-03-14,2025-03-14 09:00:29.883,card,ANON-0000-0000-1287,34.53,Caramel Dream
2025-03-14,2025-03-14 09:26:07.904,card,ANON-0000-0000-1207,18.54,Urban Kick
2025-03-14,2025-03-14 09:28:37.201,card,ANON-0000-0000-1170,28.13,Midnight Roast
2025-03-14,2025-03-14 10:20:51.345,card,ANON-0000-0000-1110,26.76,Midnight Roast
2023-03-14,2023-03-14 10:48:22.804,card,ANON-0000-0000-1288,33.94,Caramel Dream
2025-03-14,2025-03-14 10:49:27.796,card,ANON-0000-0000-1288,36.19,Velvet Cloud
2024-03-14,2024-03-14 14:35:17.282,card,ANON-0000-0000-1170,23.37,Midnight Roast
2023-03-14,2023-03-14 14:36:21.815,card,ANON-0000-0000-1165,35.61,Caramel Dream
2025-03-14,2025-03-14 15:54:20.979,card,ANON-0000-0000-1191,38.02,Caramel Dream
2023-03-14,2023-03-14 15:55:40.848,card,ANON-0000-0000-1165,37.09,Caramel Dream
2024-03-14,2024-03-14 16:27:04.016,card,ANON-0000-0000-1170,27.91,Midnight Roast
2024-03-14,2024-03-14 16:31:00.187,card,ANON-0000-0000-1276,35.81,Special Brew 5
2025-03-14,2025-03-14 16:31:55.078,card,ANON-0000-0000-1289,33.81,Special Brew 5
2023-03-14,2023-03-14 16:32:40.221,card,ANON-0000-0000-1289,35.57,Special Brew 7
2024-03-14,2024-03-14 17:05:24.113,card,ANON-0000-0000-1290,23.94,Midnight Roast
2023-03-14,2023-03-14 17:22:14.665,card,ANON-0000-0000-1167,28.02,Midnight Roast
2023-03-14,2023-03-14 17:27:15.280,card,ANON-0000-0000-1191,33.24,Caramel Dream
2025-03-14,2025-03-14 17:28:38.332,card,ANON-0000-0000-1165,35.51,Caramel Dream
2025-03-14,2025-03-14 20:20:22.022,card,ANON-0000-0000-1291,28.12,Midnight Roast
2024-03-14,2024-03-14 21:40:43.586,card,ANON-0000-0000-1214,25.77,Midnight Roast
2023-03-15,2023-03-15 09:53:22.276,card,ANON-0000-0000-1163,28.35,Special Brew 7
2024-03-15,2024-03-15 10:03:22.542,card,ANON-0000-0000-1158,33.71,Velvet Cloud
2024-03-15,2024-03-15 13:55:41.953,card,ANON-0000-0000-1167,24.14,Midnight Roast
2023-03-15,2023-03-15 17:10:23.402,card,ANON-0000-0000-0046,38.65,Velvet Cloud
2023-03-15,2023-03-15 17:12:08.359,card,ANON-0000-0000-1152,30.16,Special Brew 10
2024-03-15,2024-03-15 19:30:36.505,card,ANON-0000-0000-1217,29.09,Special Brew 5
2025-03-15,2025-03-15 19:51:27.089,card,ANON-0000-0000-1292,36.47,Velvet Cloud
2024-03-16,2024-03-16 09:32:17.307,card,ANON-0000-0000-1161,33.71,Velvet Cloud
2025-03-16,2025-03-16 09:36:23.195,card,ANON-0000-0000-1293,31.76,Special Brew 4
2025-03-16,2025-03-16 10:50:09.372,card,ANON-0000-0000-1294,36.71,Caramel Dream
2023-03-16,2023-03-16 12:00:47.135,card,ANON-0000-0000-1294,35.74,Choco Bliss
2025-03-16,2025-03-16 14:22:42.633,card,ANON-0000-0000-1170,27.08,Midnight Roast
2025-03-17,2025-03-17 06:54:40.633,card,ANON-0000-0000-1163,24.94,Midnight Roast
2024-03-17,2024-03-17 08:09:50.056,card,ANON-0000-0000-1110,26.63,Midnight Roast
2023-03-17,2023-03-17 08:18:02.658,card,ANON-0000-0000-1110,25.0,Midnight Roast
2025-03-17,2025-03-17 09:02:58.954,card,ANON-0000-0000-1153,30.37,Special Brew 6
2023-03-17,2023-03-17 10:32:39.537,card,ANON-0000-0000-1163,27.95,Midnight Roast
2024-03-17,2024-03-17 13:59:00.995,card,ANON-0000-0000-1203,26.65,Midnight Roast
2023-03-17,2023-03-17 14:21:24.547,card,ANON-0000-0000-1276,38.62,Special Brew 10
2025-03-17,2025-03-17 14:22:19.742,card,ANON-0000-0000-1276,38.02,Special Brew 9
2025-03-17,2025-03-17 14:48:03.518,card,ANON-0000-0000-1295,32.8,Caramel Dream
2024-03-17,2024-03-17 15:11:17.288,card,ANON-0000-0000-1158,35.64,Velvet Cloud
2025-03-17,2025-03-17 15:47:15.913,card,ANON-0000-0000-1165,34.26,Caramel Dream
2023-03-17,2023-03-17 15:48:58.455,card,ANON-0000-0000-1191,33.05,Caramel Dream
2025-03-17,2025-03-17 16:46:44.575,card,ANON-0000-0000-1167,28.74,Midnight Roast
2025-03-18,2025-03-18 08:23:10.985,card,ANON-0000-0000-1296,33.01,Special Brew 3
2024-03-18,2024-03-18 08:33:49.559,card,ANON-0000-0000-1168,33.04,Caramel Dream
2025-03-18,2025-03-18 10:49:51.408,card,ANON-0000-0000-1215,37.59,Caramel Dream
2023-03-18,2023-03-18 10:51:17.714,card,ANON-0000-0000-1215,28.96,Midnight Roast
2024-03-18,2024-03-18 11:47:19.969,card,ANON-0000-0000-1297,34.56,Choco Bliss
2024-03-18,2024-03-18 11:48:55.654,card,ANON-0000-0000-1297,33.94,Choco Bliss
2024-03-18,2024-03-18 14:43:35.117,card,ANON-0000-0000-1293,30.26,Special Brew 3
2023-03-18,2023-03-18 15:03:53.426,card,ANON-0000-0000-1110,24.39,Midnight Roast
2025-03-18,2025-03-18 15:11:07.394,card,ANON-0000-0000-1166,31.6,Special Brew 3
2023-03-18,2023-03-18 16:09:07.577,card,ANON-0000-0000-1203,27.82,Midnight Roast
2025-03-18,2025-03-18 16:11:45.142,card,ANON-0000-0000-1165,38.58,Caramel Dream
2023-03-18,2023-03-18 16:23:20.622,card,ANON-0000-0000-1203,20.25,Urban Kick
2023-03-18,2023-03-18 18:42:30.606,card,ANON-0000-0000-1163,34.99,Special Brew 3
2024-03-18,2024-03-18 18:43:17.494,card,ANON-0000-0000-1163,38.33,Special Brew 1
2024-03-18,2024-03-18 20:00:34.963,card,ANON-0000-0000-1276,35.6,Special Brew 1
2023-03-18,2023-03-18 20:01:37.737,card,ANON-0000-0000-1276,34.03,Special Brew 9
2023-03-18,2023-03-18 21:20:40.031,card,ANON-0000-0000-1298,36.49,Caramel Dream
2025-03-19,2025-03-19 07:03:07.073,card,ANON-0000-0000-1152,26.53,Midnight Roast
2023-03-19,2023-03-19 07:04:08.618,card,ANON-0000-0000-0261,23.62,Midnight Roast
2024-03-19,2024-03-19 07:06:34.913,card,ANON-0000-0000-1161,32.77,Velvet Cloud
2025-03-19,2025-03-19 08:03:18.296,card,ANON-0000-0000-0019,25.21,Midnight Roast
2025-03-19,2025-03-19 10:18:39.225,card,ANON-0000-0000-1227,32.82,Choco Bliss
2024-03-19,2024-03-19 11:55:39.825,card,ANON-0000-0000-1110,24.25,Midnight Roast
2023-03-19,2023-03-19 12:58:27.177,card,ANON-0000-0000-1299,25.09,Midnight Roast
2023-03-19,2023-03-19 15:12:53.164,card,ANON-0000-0000-1295,36.26,Caramel Dream
2023-03-19,2023-03-19 15:14:23.419,card,ANON-0000-0000-1300,36.02,Caramel Dream
2025-03-19,2025-03-19 16:19:33.938,card,ANON-0000-0000-1191,33.02,Caramel Dream
2024-03-19,2024-03-19 16:29:56.276,card,ANON-0000-0000-1167,27.28,Midnight Roast
2025-03-19,2025-03-19 16:40:33.766,card,ANON-0000-0000-1158,38.24,Velvet Cloud
2024-03-19,2024-03-19 16:42:16.035,card,ANON-0000-0000-1158,38.23,Velvet Cloud
2023-03-19,2023-03-19 16:51:35.154,card,ANON-0000-0000-1152,25.44,Midnight Roast
2023-03-19,2023-03-19 16:52:29.653,card,ANON-0000-0000-1110,25.63,Midnight Roast
2025-03-19,2025-03-19 16:59:59.993,card,ANON-0000-0000-1275,33.9,Special Brew 4
2023-03-19,2023-03-19 17:09:55.033,card,ANON-0000-0000-1219,29.15,Special Brew 2
2024-03-19,2024-03-19 17:27:39.671,card,ANON-0000-0000-1222,30.33,Special Brew 10
2024-03-19,2024-03-19 18:29:50.378,card,ANON-0000-0000-1301,26.84,Special Brew 8
2023-03-19,2023-03-19 18:30:44.007,card,ANON-0000-0000-1302,20.23,Urban Kick
2023-03-19,2023-03-19 18:31:25.990,card,ANON-0000-0000-1303,19.81,Urban Kick
